Timestamp,Open,High,Low,Close,Volume
1395554460.0,564.99,564.99,564.99,564.99,0.457
1557954600.0,8023.9,8029.2,8021.16,8029.2,1.11190776
1678588860.0,20478.0,20478.0,20478.0,20478.0,0.00248099
1559207400.0,8751.96,8751.96,8740.46,8746.11,27.38103647
1538232780.0,6530.24,6530.24,6530.24,6530.24,1.2
1575830940.0,7528.91,7534.96,7524.97,7524.97,0.66961995
1329055380.0,5.5,5.5,5.5,5.5,0.0
1474803420.0,601.21,601.21,601.21,601.21,0.0
1350266520.0,11.83,11.83,11.83,11.83,0.0
1346828580.0,10.42,10.42,10.42,10.42,0.0
1660715880.0,23954.0,23959.0,23952.0,23952.0,1.3344971
1430122080.0,219.66,219.66,219.66,219.66,0.0
1660530300.0,24301.0,24322.0,24287.0,24312.0,0.06626992
1410197820.0,467.25,467.85,467.25,467.85,2.0991
1568264280.0,10148.05,10148.05,10141.89,10148.05,1.0508262
1447139940.0,375.04,375.96,375.04,375.96,0.54976066
1614551820.0,43501.41,43548.63,43463.89,43472.48,3.41703411
1414829880.0,339.33,339.34,339.33,339.34,0.87
1338026520.0,5.09,5.09,5.09,5.09,0.0
1363028280.0,47.47,47.47,47.47,47.47,0.0
1659662760.0,22537.69,22537.69,22532.34,22536.0,0.13120963
1648799100.0,44534.34,44534.34,44534.34,44534.34,0.00108
